ContractReference	EYAtBSD	AmortizedAPAtBSD	UnamortizedAPAtBSD	AdditionalPaymentID	AsOfAmortizationAdjustment	AsOfAmortizationAdjustmentDate	IASError	ImpairmentEffectiveDate	ImpairmentBucket	ImpairmentApproach	12mEL	LifetimeEL	LossAllowance
*7CTYJHB_BINTG_00001_I65346	7.003476468540122	-270.498630559071900	13877.777325214818000	*7CTYK1O				<EMPTY>					
*7CTYM8W_BINTG_00002_I65346	7.231673270348284	-157.020078469533470	9885.538998563773900	*7CTYNC7				<EMPTY>					
*7CTYJHB_BINTG_00002_I65346	7.920124440834014	-87.033220447599888	11788.440957818180000	*7CTYN8B				<EMPTY>					
*7CTYJHB_BINTG_00002_I65346	8.440291842471476	-34.493834348861128	13217.425081932452000	*7CTYK2Z				<EMPTY>					
*7CTYMMB_BINTG_00001_I65346	6.046696853315550	-58.481226275005611	-232.495052395395760	*7CTYNFZ				<EMPTY>					
*7CTYMMB_BINTG_00001_I65346	6.895973083352530	62.169335078186123	250.522017883129590	*7CTYNKX				<EMPTY>					
*7CTYMMB_BINTG_00003_I65346	6.046696854135919	-47.848277408629656	-190.223224303685130	*7CTYNFY				<EMPTY>					
*7CTYMMB_BINTG_00003_I65346	6.895973083352530	50.865817949175835	204.972560086287560	*7CTYNKW				<EMPTY>					
+#CHBEC3_BINTG_00001_I65346	12.663105164014762	27.740851694718003	1260.203812566818700	+#CHBEOC				<EMPTY>					
+#CHBEC3_BINTG_00001_I65346		-136.873802354093640	-106433.068710649150000	+#CHBEFB			<20150813>:SimpleEY@OD: Unable to compute IRR	<EMPTY>					
+#CHBEC3_BINTG_00003_I65346	12.663105164014762	18.493901129753795	840.135875044506970	+#CHBEOB				<EMPTY>					
.UCUDHYE_BINTG_00001_I65346	5.510319222683393	3.128805797929090	1680.203851416850700	.UCUDICS				<EMPTY>					
.UCUDHP6_BINTG_00001_I65346	5.510319222683393	5.665518627069105	1677.670466025736500	.UCUDHTT				<EMPTY>					
.UCUDIDC_BINTG_00001_I65346	7.553677639248341	1.184811872616592	1683.449207071750600	.UCUDIPX				<EMPTY>					
0PCTTK3Z_BINTG_00001_I65346				0PCTTKHV				<EMPTY>					
0PCTTJXR_BINTG_00001_I65346				0PCTTKNM			No valid IAS Results found for previous state	<EMPTY>					
0PCTTJXR_BINTG_00001_I65346				0PCTTK0G			Matured Product	<EMPTY>					
0PCTTK3Z_BINTG_LOCOM_I65346				0PCTTKHW				<EMPTY>					
0PCTTJXR_BINTG_LOCOM_I65346				0PCTTKNN			No valid IAS Results found for previous state	<EMPTY>					
4DCHFI86_BINTG_00001_I65346				4DCHFIUV			Matured Product	<EMPTY>					
4DCHFI86_BINTG_00001_I65346				4DCHFIZX			Matured Product	<EMPTY>					
4DCHFI86_BINTG_00001_I65346				4DCHFIN7			Matured Product	<EMPTY>					
4DCHFI86_BINTG_00003_I65346				4DCHFIUW			Matured Product	<EMPTY>					
4DCHFI86_BINTG_00003_I65346				4DCHFIZY			Matured Product	<EMPTY>					
16CSSISP_BINTG_00001_I65346	7.178430450860714	-39.180222539973329	-7021.980065261275700	16CSSJ6I				<EMPTY>					
6$CSISFF_BINTG_00001_I65346	7.398113477097827	14.261117243397166	7389.208380241936500	16CSSIRQ				<EMPTY>					
6$CSIX1Y_BINTG_00001_I65346	6.576762298945188	84.225474281382049	858.963240984827280	6$CSIXGO				<EMPTY>					
6$CSIX3C_BINTG_00001_I65346	8.950638826327630	85.739963322281255	887.900302003996330	6$CSIYKV				<EMPTY>					
6$CSJ1C9_BINTG_00001_I65346	6.738200530000449	84.307908646616852	860.704742928966880	6$CSJ1QQ				<EMPTY>					
6$CSJ27H_BINTG_00001_I65346	19.639336343029363	-71.073553548456402	-576.389251029046140	6$CSJ2L9				<EMPTY>					
6$CSIX64_BINTG_00001_I65346	20.373903265224236	97.474354284553556	1118.300100697277200	6$CSJ2PX				<EMPTY>					
6$CSIX7I_BINTG_00001_I65346	6.151403083011293	-49.838943092301633	-489.430812869071810	6$CSJ1BF				<EMPTY>					
6$CSIX7I_BINTG_00003_I65346	6.151403083011293	-33.229284501037910	-326.290552806854980	6$CSJ1BE				<EMPTY>					
6$CSJ1RD_BINTG_00001_I65346	9.104380205253621	72.973061605465773	756.519472054096700	6$CSJ26R				<EMPTY>					
6$CSJ1RD_BINTG_00003_I65346	9.104380203082707	12.877584998849670	133.503453392181650	6$CSJ26Q				<EMPTY>					
8-CQD5IA_BINTG_00001_I65346	5.601201286803363	-170.384587619308150	31577.387872224601000	8-CQD5ZG				<EMPTY>					
8-CQD5JX_BINTG_00001_I65346	7.822586783857316	712.869736376043870	-94429.961944820447000	8-CQD5ZJ				<EMPTY>					
8-CQD8CW_BINTG_00001_I65346	5.904510242489010	39004.278516509643000	-12486.699111609792000	8-CQD8WA				<EMPTY>					
8-CQD8CW_BINTG_00001_I65346	5.368105739329802	38909.170058299860000	-15609.108156493938000	8-CQD8ZT				<EMPTY>					
8-CQD5QH_BINTG_00001_I65346	5.415015755735478	-379.802506473474300	16047.751897923201000	8-CQD9HK				<EMPTY>					
8-CQD5QH_BINTG_00001_I65346	5.951702707388776	-306.146130675077530	18119.226860284507000	8-CQD9MG				<EMPTY>					
8-CQD5QH_BINTG_00003_I65346	5.415016163482506	-189.896226613484370	8023.871698769517000	8-CQD9HJ				<EMPTY>					
8-CQD5QH_BINTG_00003_I65346	5.951702310219639	-153.068094088397970	9059.607629733252900	8-CQD9MF				<EMPTY>					
84CUDT57_BINTG_00001_I65346	6.547664833069023	5.678631549231795	1724.721756026856400	84CUDTJ2				<EMPTY>					
84CUDSX0_BINTG_00001_I65346	6.547664833069023	5.668706763415685	1724.647758363173100	84CUDT1D				<EMPTY>					
8YCXTJNO_BINTG_00001_I65346	6.407659784638114	-72.286856113521935	7849.291267616674300	8YCXTK0N				<EMPTY>					
OUCXWZUJ_BINTG_00001_I65346	10.908646002004811	1.290906899035548	478.161195805663850	OUCXX07N				<EMPTY>					
RXCY8J7N_BINTG_00001_I65346	9.230145721555232	43.376506375820099	49507.330034370876000	RXCY8JKS				<EMPTY>					
8YCXTJ7Z_BINTG_00001_I65346	7.178710738913116	-174.172815508842180	7660.949517968372700	8YCXTJMZ				<EMPTY>					
8YCXTJ7Z_BINTG_00001_I65346	7.174935036602191	-175.920426111370030	6678.897123956383400	8YCXTJEQ				<EMPTY>					
97CUC5M6_BINTG_00001_I65346	6.778788112942290	94.926697886736292	2600.895204970091100	97CUC5ZF				<EMPTY>					
97CUC4XW_BINTG_00001_I65346	6.778788112942290	104.316006311402820	2591.501473158075900	97CUC52S				<EMPTY>					
97CUC58T_BINTG_00001_I65346	6.913748125332591	-120.722404858841400	-2532.593613369912400	97CUC5LM				<EMPTY>					
97CUC4Z1_BINTG_00001_I65346	6.913748125332591	-109.739493747054440	-2543.580946123749500	97CUC584				<EMPTY>					
97CUC4Z1_BINTG_00001_I65346	7.752355939743433	103.613811302186150	2600.542430344461500	97CUC65A				<EMPTY>					
98CNSV2G_BINTG_00001_I65346	8.590161082750479	10.677835628535831	8046.477820392028700	98CNSVNN				<EMPTY>					
98CNSV43_BINTG_00001_I65346	1.369827136527200	96.468546184973093	-2946.297209998592700	R#CY8ZLK				<EMPTY>					
98CNSV43_BINTG_00001_I65346	1.122408317505077	29.583553248347016	-13909.181624390185000	98CNSVNQ				<EMPTY>					
98CNSV5Q_BINTG_00001_I65346	7.246477523143732	-490.775741209014090	54775.987100968734000	98CNSXNI				<EMPTY>					
98CNSV7D_BINTG_00001_I65346	7.287292153911332	49.965035160494153	3593.527677338686800	98CNSYAI				<EMPTY>					
98CNSV90_BINTG_00001_I65346	9.112201303197979	10.860653844254557	8022.633722000940900	98CNSVNZ				<EMPTY>					
98CNSVAN_BINTG_00001_I65346	8.662233196937624	-28.469977213069797	-6347.918709276244000	98CNSZBX				<EMPTY>					
98CNSVHK_BINTG_00001_I65346	4.184472578985748	1.129096635268070	-8208.712018487975000	98CNSVO5				<EMPTY>					
98CNSVKA_BINTG_00001_I65346				98CNT09A			No lines in the facility	<EMPTY>					
98CNSVYO_BINTG_00001_I65346	9.088572618239974	42.500368297100238	9529.864265720592800	98CNT0DF				<EMPTY>					
98CNSW0B_BINTG_00001_I65346	11.368548996601788	798.854529206990260	-105754.408436801280000	98CNT0RI				<EMPTY>					
98CNSW1Y_BINTG_00001_I65346	8.859172666249393	32.489439165368822	5487.382734607683200	98CNSWIZ				<EMPTY>					
98CNSW3L_BINTG_00001_I65346	11.842143997059482	-1194.925757072574900	141622.057116093060000	98CNSWJ2				<EMPTY>					
98CNSW58_BINTG_00001_I65346	3.542952703581388	-688.965185825229130	92683.861587266700000	98CNT2FM				<EMPTY>					
98CNSW6V_BINTG_00001_I65346	8.835016149912967	28.834763869643211	6585.073521200538400	98CNSWJ8				<EMPTY>					
98CNSW8I_BINTG_00001_I65346	8.606760837688013	-14.569821485354623	-8097.814241263047700	98CNT38C				<EMPTY>					
98CNSWA5_BINTG_00001_I65346	9.518369467460472	-14.350066605504253	-7618.073398611770200	98CNSWJE				<EMPTY>					
9ACNSAIY_BINTG_00001_I65346	5.619509052351694	-162.683440908644120	31933.887188676672000	9ACNSJZ4				<EMPTY>					
9ACNSAKL_BINTG_00001_I65346	0.965814329905863	-13.244336395262508	-8149.379599936306500	9ACNSJZ8				<EMPTY>					
9ACNSAM8_BINTG_00001_I65346	6.657106360037657	71.190655722543852	1327.833210687711500	9ACNSLIX				<EMPTY>					
9ACNSANV_BINTG_00001_I65346	10.911126097756014	-68.767275612874073	-1099.394576320351900	9ACNSM4T				<EMPTY>					
9ACNSAPI_BINTG_00001_I65346	6.636004529682793	65.187958367991087	1226.533896895645700	9ACNSMJQ				<EMPTY>					
9ACNSAPI_BINTG_00001_I65346	6.123166429567125	-66.755002706420782	-1156.108705022783400	9ACNSMN0				<EMPTY>					
9ACNSAR5_BINTG_00001_I65346				9ACNSN65			No lines in the facility	<EMPTY>					
9ACNSAR5_BINTG_00001_I65346				9ACNSNAF			No lines in the facility	<EMPTY>					
9ACNSR48_BINTG_00001_I65346	4.411018412143535	-400.125330392271280	-76244.394681941718000	9ACNSUFI				<EMPTY>					
9ACNSVC9_BINTG_00001_I65346	7.279511406207183	29.211926489311736	9453.258145887404700	)BCQ80VD				<EMPTY>					
9ACNSR5V_BINTG_00001_I65346	7.167152321759011	2.915267455566209	-7072.702145323157300	)BCQ811F				<EMPTY>					
9ACNSR5V_BINTG_00001_I65346	7.167099108600425	2.902785596612375	-7080.539524761959900	9ACNSUFL				<EMPTY>					
9ACNSR7I_BINTG_00001_I65346	11.290012176442895	64.104108503983298	1301.477790480705200	9ACNSVUE				<EMPTY>					
9ACNSR7I_BINTG_00001_I65346	11.289457967836798	63.967943490446487	1299.013105618061700	9ACNSUFO				<EMPTY>					
9ACNSR95_BINTG_00001_I65346	13.318768238885232	-249.301289211885890	-4256.076040452568100	9ACNSWAR				<EMPTY>					
9ACNSR95_BINTG_00001_I65346	13.619381450101093	-176.828334139587240	-3360.134871283768000	9ACNSUFR				<EMPTY>					
9ACNSRAS_BINTG_00001_I65346	7.592106688463401	65.015548519048025	1239.440972429438300	9ACNSWVC				<EMPTY>					
9ACNSRCF_BINTG_00001_I65346	6.215283764768220	-68.460638403221310	-1185.528905933797400	9ACNSX8Z				<EMPTY>					
=DCSU4SN_BINTG_00001_I65346				=DCSU5K8			Matured product	<EMPTY>					
=DCSU4SN_BINTG_00001_I65346				=DCSU4WC			No lines in the facility	<EMPTY>					
$NCSUAL4_BINTG_00001_I65346	8.551771115549771	-120.731187948287700	-7261.645280992612200	$NCSUAWY				<EMPTY>					
=DCSU9I7_BINTG_00001_I65346	8.776848127327247	22.955949148832588	7293.793912706896700	$NCSUB1R				<EMPTY>					
BUCW4FC6_BINTG_00001_I65346	9.474267725563841	-6.850828997790813	10387.998883849010000	BUCW4FQG				<EMPTY>					
BUCW4F4O_BINTG_00001_I65346	9.474267725563841	4.997754259034991	10376.150299087167000	BUCW4F64				<EMPTY>					
BUCW4FXT_BINTG_00001_I65346	3.081882349102763	27.071391489403140	8815.352130654439000	BUCW4GD2				<EMPTY>					
BUCW4FS5_BINTG_00001_I65346	3.081882349102763	27.081351283867662	8815.346590450670200	BUCW4FVV				<EMPTY>					
FACI3EO3_BINTG_00001_I65346	8.848400545157594	10.901619498617947	8311.164861744269700	F!CI3JNX				<EMPTY>					
FACI3EP6_BINTG_00001_I65346	9.470284645345494	-292.408309459540760	32636.526754954757000	FCCIRE0X				<EMPTY>					
FCCIRENH_BINTG_00001_I65346	6.366943268875384	-33.482826370673138	3722.474790908174300	6CCSDMI3				<EMPTY>					
FACI3EQ9_BINTG_00001_I65346	6.402127586929905	13.815549241451663	7821.170312301965200	FCCIREMM				<EMPTY>					
FACI3ERW_BINTG_00001_I65346	7.171785659985297	-11.839408145995549	-6584.940784052683700	FCCIRF4O				<EMPTY>					
FACI3ERW_BINTG_00001_I65346	7.300518540521440	11.675168096309790	8278.143348308542000	FCCIRFA7				<EMPTY>					
FCCIRFQX_BINTG_00001_I65346	8.722010341326191	-78.949259298817196	-6578.765280464886000	FCCIRG8S				<EMPTY>					
FCCIRFQX_BINTG_00001_I65346	8.722010341326191	-78.949259298817196	-6578.765280464886000	FCCIRGD8				<EMPTY>					
FCCIRFQX_BINTG_00001_I65346	8.806836166070069	-62.718967099637666	4169.123742695675900	66CSF6UQ				<EMPTY>					
FACI3ESZ_BINTG_00001_I65346	8.839666452252430	11.500384234859666	8254.086412235872600	F!CI3JO9				<EMPTY>					
FACI3EU2_BINTG_00001_I65346				F!CI3JOC			No lines in the facility	<EMPTY>					
R+CYA7Z6_BINTG_00001_I65346	9.075890331187274	46.290309340804924	9816.505765737780200	R+CYA8KI				<EMPTY>					
R+CYA8L2_BINTG_00001_I65346	8.890068786550435	-16.012615309916328	9909.828808706068200	R+CYA8ZZ				<EMPTY>					
GVCWFS7U_BINTG_00001_I65346	8.042415250454102	-56.616233470289444	5961.585482434675200	+6CWHFIK				<EMPTY>					
GVCWFS7U_BINTG_00001_I65346	7.987790565420369	-70.171246018631791	-11990.858447344195000	GVCWFSCJ				<EMPTY>					
GVCWFS8Z_BINTG_00001_I65346	1.340300757462521	-4.071410687874305	-1377.798396048632600	+6CWHFN3				<EMPTY>					
GVCWFS8Z_BINTG_00001_I65346	14.412837331155989	25.792021836269413	9213.162849387430500	GVCWFSCM				<EMPTY>					
K(CU9ROP_BINTG_00001_I65346				K(CU9RS4			No lines in the facility	<EMPTY>					
P7CWSOW2_BINTG_00001_I65346	3.996218043170480	-13.161188909885823	-9683.780982850541500	P7CWSP8A				<EMPTY>					
PDCWSJAT_BINTG_00001_I65346	3.996218043170480	-13.161188909885823	-9683.780979264673100	P7CWSMFQ				<EMPTY>					
PDCWSJC7_BINTG_00001_I65346	14.998387013787932	12.033704577077287	9714.857903266733000	P7CWSOI7				<EMPTY>					
PDCWSJC7_BINTG_00001_I65346	3.185903835279195	-13.265428067223411	-9681.401458045147600	PDCWSL8J				<EMPTY>					
QECWC6RO_BINTG_00001_I65346	9.416107446252823	73.989691147515259	7559.976262688907800	QECWC7HY				<EMPTY>					
QECWC6T2_BINTG_00001_I65346	6.231179780802520	-262.248889763764960	-107.209332700818780	QECWC7I1				<EMPTY>					
QECWC6UG_BINTG_00001_I65346	9.159602571703518	61.475251981913971	7637.702235891483700	QECWE3T1				<EMPTY>					
QECWC6VU_BINTG_00001_I65346	19.270706206361947	-73.613083023223226	-7583.155583364039600	QECWE47C				<EMPTY>					
QECWC6X8_BINTG_00001_I65346	0.617408777420106	-26.412725628428234	-2281.965543608646800	QECWE4LE				<EMPTY>					
QECWC6X8_BINTG_00003_I65346	0.617408777420106	-39.604092741850764	-3422.953313305508300	QECWE4LD				<EMPTY>					
QECWC6YV_BINTG_00001_I65346	8.361146162911135	-32.236650851816194	-3519.378560612987700	QECWE54D				<EMPTY>					
QECWC6YV_BINTG_00001_I65346	9.222888349111317	60.784448455758138	7447.122328633363400	QECWC8DL				<EMPTY>					
QECWC6YV_BINTG_00003_I65346	8.361145909365149	-26.377283900044858	-2879.484320461284400	QECWE54E				<EMPTY>					
RXCY8M6J_BINTG_00001_I65346	8.837714136045991	23.728821534458348	9906.336594022943200	R+CYA4YJ				<EMPTY>					
RXCY8M6J_BINTG_00001_I65346	8.837714136045991	23.728821534458348	9906.336594022943200	RXCY8O9B				<EMPTY>					
RXCY8M7X_BINTG_00001_I65346	26.750500286040683	27756.177606209796000	189261.074393052930000	R+CYA525	-225925.160714453960000	12/08/2015		<EMPTY>					
